unique_id,repo_name,path,effective_code_length,loop_count,computation_count,execution_time_cycles,instruction_count,cpi,I1mr,ILmr,Dr,Dw,D1mr,D1mw,DLmr,DLmw,cpu_fre,execution_time,total_memory,instruction_cache_miss_rate,data_cache_miss_rate,code
253-662,EZchip/gdb,gdb/testsuite/gdb.base/code_elim1.c,26,1,10,2727004.3501629,169057.0,16.13067781872386,1139.0,1129.0,38452.0,12696.0,1567.0,588.0,1316.0,547.0,1500000000,0.0018180029001086,1082014363648.0,0.0134155935572026,0.0785563462891999,"/* This testcase is part of GDB, the GNU debugger.

   Copyright 2010-2012 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

int my_global_symbol = 42;

static int my_static_symbol;

int
main ()
{
  int v_in_main;

  return v_in_main;
}

int
my_global_func ()
{
  int v_in_global_func;

  return v_in_global_func;
}
"
070-18259,alpine9000/BitOS,tests/gcc.c-torture/pr64957.c,21,1,13,1463567.95448805,170388.0,8.589613118294716,1147.0,1138.0,38697.0,12811.0,1577.0,586.0,1323.0,546.0,1500000000,0.0009757119696587,1082014363648.0,0.0134105688194004,0.0782791022753747,"/* { dg-do run } */
/* PR rtl-optimization/64957 */

__attribute__((noinline, noclone)) int
foo (int b)
{
  return (((b ^ 5) | 1) ^ 5) | 1;
}

__attribute__((noinline, noclone)) int
bar (int b)
{
  return (((b ^ ~5) & ~1) ^ ~5) & ~1;
}

int
main ()
{
  int i;
  for (i = 0; i < 16; i++)
    if (foo (i) != (i | 1) || bar (i) != (i & ~1))
      __builtin_abort ();
  return 0;
}
"
205-3607,Gurgel100/gcc,gcc/testsuite/gcc.dg/torture/pr94988.c,17,1,12,1588893.12297105,169995.0,9.34670431483279,1147.0,1138.0,38668.0,12784.0,1577.0,586.0,1323.0,546.0,1500000000,0.0010592620819807,1082014363648.0,0.0134415718109356,0.0783643007074555,"/* { dg-do run } */

short *b;

void __attribute__((noipa))
bar (short x, int j)
{
  for (int i = 0; i < j; ++i)
    *b++ = x;
}

int
main()
{
  b = (short *)&b;
  bar (0, 1);
#if __BYTE_ORDER__ == __ORDER_LITTLE_ENDIAN__
  if ((short)(__UINTPTR_TYPE__)b != 0)
    __builtin_abort ();
#endif
  return 0;
}
"
153-18211,tecknicaltom/cgdb-working,tgdb/testsuite/tgdb.base/basic.c,59,4,21,13503109748.940914,200302.0,67413.75397150303,1196.0,1182.0,46601.0,16595.0,1590.0,585.0,1329.0,546.0,1500000000,9.00207316596061,1082014363648.0,0.011872073169514,0.0640863345781378,"#include <stdio.h>
#include <unistd.h>

struct global_software_watchpoint {
	int i;
	char string[1000];
} software_watchpoint;

int two(int a){
   return a*a;
}

int one(int a, int b){
   return two(a) + two(b);
}

void short_func(void){
   int i = 0;
   sleep(1);
   i = 1;
   i = 2;
}

void long_func(void){
   int k = 0;
   sleep(3);
   k = 1;
   k = 2;
}

#define SIZE 100000

struct test {
   int a;
   int b;
   int c;  
} a = { 1, 2, 3 };

int main(int argc, char **argv){
   int i = 3;
   int j = 4;
   char temp[SIZE];

   long_func();

   fprintf(stderr, ""ABCDEFGHI\n"");
   fprintf(stderr, ""ABCDEFGH\n"");
   fprintf(stderr, ""ABCDEFG\n"");
   fprintf(stderr, ""ABCDEF\n"");
   fprintf(stderr, ""ABCDE\n"");
   fprintf(stderr, ""ABCD\n"");
   fprintf(stderr, ""ABC\n"");
   fprintf(stderr, ""AB\n"");
   fprintf(stderr, ""A\n"");

   for ( i = 0; i < 100; i++)
       fprintf(stderr, ""Yo\n"");

   long_func();

   short_func();
   short_func();
   short_func();

   /* A simple loop */
   for(i = 0; i < 100000; ++i)
      j++;

   i = one(i, j);
   j = two(i);

   for(i = 0; i < 6; ++i)
      fprintf(stderr, ""returned from init\n"");

   for(i = 0; i < SIZE; ++i)
      temp[i] = (i % 40) + 40;

   i += j;
   
   return 0;
}

"
115-21676,T-J-Teru/gdb,gdb/testsuite/gdb.dwarf2/dw2-ifort-parameter.c,24,1,11,1704966.06733635,169074.0,10.08414067213173,1139.0,1129.0,38455.0,12697.0,1569.0,584.0,1319.0,544.0,1500000000,0.0011366440448909,1082014363648.0,0.0134142446502714,0.0785111041601501,"/* This testcase is part of GDB, the GNU debugger.

   Copyright 2011-2013 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

int value = 0xdeadf00d;
int *ptr = &value;

void
func (void)
{
}

int
main (void)
{
  func ();
  return 0;
}
"
170-15898,dlutxx/memo,Euler/p12.c,21,2,12,212731742.76575446,595766172.0,0.3570725428834855,1336.0,1317.0,39176.0,13304.0,1619.0,636.0,1342.0,593.0,1500000000,0.1418211618438363,1082014363648.0,4.453089357346056e-06,0.0798399390243902,"#include <stdio.h>


int nfactors(long long n)
{
    long long f;
    int c=2;
    for (f=2; f*f<n; ++f) {
        if (n % f == 0)
            c += 2;
    }
    if (f*f == n) ++c;
    return c;
}

int main()
{
    long long t=0;
    long i;
    for (i=1; nfactors(t)<500; ++i) {
        t += i;
    }
    printf(""%lld\n"", t);
    return 0;
}
"
372-9437,kunth/myapue,mutex.c,42,2,20,1502185844.9326832,187308.0,8017.966803339953,1571.0,1540.0,42766.0,15299.0,1685.0,760.0,1387.0,718.0,1500000000,1.001457229955122,1082014363648.0,0.0166090076238067,0.0783604581072935,"#include <stdio.h>
#include <semaphore.h>
#include <pthread.h>

pthread_mutex_t lock;
int count;

void* task1() {
	pthread_mutex_lock(&lock);
	int i = 0;
	for (; i<100000; ++i) {
		++count;
	}
	printf(""in task1, count=%d\n"", count);
	sleep(1);
	printf(""task1 sleep over\n"");
	pthread_mutex_unlock(&lock);
	return NULL;
}

void* task2() {
	//pthread_mutex_lock(&lock);
	int i = 0;
	for (; i<100000; ++i) {
		++count;
	}
	printf(""in task2, count=%d\n"", count);
	sleep(1);
	printf(""task2 sleep over\n"");
	//pthread_mutex_unlock(&lock);
	return NULL;
}

int main(void)
{
	int ret=0;
	pthread_t t1;
	pthread_t t2;

	if (pthread_mutex_init(&lock, NULL) != 0) {
		printf(""mutex init failed\n"");
		return 1;
	}

	ret=pthread_create(&t1, NULL, task1, NULL); //创建子线程
	ret=pthread_create(&t2, NULL, task2, NULL);
	pthread_join(t1, NULL); //等待子线程结束
	pthread_join(t2, NULL);

	pthread_mutex_destroy(&lock);
	return 0;
}

"
051-31004,mlipinski2/C_zadania2,7_funkcje/zadanie3.c,18,2,11,149742200.73781905,500205617.0,0.2993612924582572,1340.0,1321.0,39802.0,13698.0,1626.0,636.0,1346.0,594.0,1500000000,0.0998281338252127,1082014363648.0,5.319812312303562e-06,0.0785420560747663,"#include <stdio.h>
int main() {
int liczba, i, suma;
 printf (""Liczby doskonałe w przedziale 1=><=10000: \n"");
  for (liczba = 1; liczba <= 10000; liczba++) /*petla*/
 {   
 i = 1;
 suma = 0;
 while (i < liczba)    
 {
if (liczba%i == 0)
 suma = suma + i;
 i++; 
 }
 if (suma == liczba)
 printf(""%d \n"", liczba);
 }   
return 0;
}

"
057-11576,DeLaSalleUniversity-Manila/LBYEC72_AY_2015_16,Hello.c,7,1,3,1889132.8945755,169083.0,11.172808620618277,1142.0,1132.0,38460.0,12696.0,1568.0,585.0,1317.0,546.0,1500000000,0.001259421929717,1082014363648.0,0.0134490161636592,0.0785049652044725,"#include <stdio.h>
#include <stdlib.h>

  
int main(){
  
  int i;
  int sum;

  for(i = 1; i <= 10; i++)
    sum = sum + i;
    
  return 0;
}
"
027-7716,zxombie/aarch64-freebsd-binutils,gdb/testsuite/gdb.base/watch-vfork.c,32,1,12,1567441.73727915,171464.0,9.138536369150376,1150.0,1141.0,39106.0,12950.0,1595.0,590.0,1335.0,546.0,1500000000,0.0010449611581861,1082014363648.0,0.0133614053095693,0.0781081911787306,"/* This testcase is part of GDB, the GNU debugger.

   Copyright 2009-2014 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

#include <unistd.h>

int *global;

int
main (void)
{
  int pid;

  pid = vfork ();
  if (pid == -1)
    {
      return 1;
    }
  else if (pid != 0)
    {
      global = &pid;
    }
  else
    {
      _exit (0);
    }
  return 0;
}
"
397-10867,armoredsoftware/protocol,measurer/gdb-7.9/gdb/testsuite/gdb.base/dprintf-non-stop.c,24,1,10,6020967349.293642,170155.0,35385.192024918455,1152.0,1142.0,38704.0,12811.0,1574.0,589.0,1321.0,547.0,1500000000,4.013978232862428,1082014363648.0,0.0134818253944932,0.0782490536736872,"/* This testcase is part of GDB, the GNU debugger.

   Copyright (C) 2013-2015 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

#include <unistd.h>

void
foo ()
{
}

int
main ()
{
  sleep (1);
  foo ();
  sleep (3);
  return 0;
}
"
236-3034,PassingTheKnowledge/Batchography,fib.c,13,1,8,1593421.44615945,181963.0,8.756840676401247,1340.0,1322.0,40973.0,14598.0,1617.0,637.0,1340.0,594.0,1500000000,0.0010622809641063,1082014363648.0,0.0146293477245374,0.0753630490723578,"#include <stdio.h>

int fib(int n)
{
	if (n == 0 || n == 1)
		return n;
	else
		return fib(n-2) + fib(n-1);
}

int main(int argc, char *argv[])
{
	for (int i=1; i<=8; i++)
		printf(""fib(%d)=%d\n"", i, fib(i));

	return 0;
}"
263-24559,jbaldwin/project_euler,p001/p1.c,8,1,7,1774595.93396625,182543.0,9.721517669809304,1332.0,1314.0,39175.0,13304.0,1617.0,636.0,1341.0,593.0,1500000000,0.0011830639559775,1082014363648.0,0.0144952148260957,0.079784294670249,"#include <stdio.h>

int main(int argc, char* argv[]) {

	int sum = 0;
	for(int i = 0; i < 1000; i++) {
		if(i % 3 == 0 || i % 5 == 0) sum += i;
	}

	printf(""%i"", sum);

	return 0;
}

"
274-8828,totalspectrum/binutils-propeller,gdb/testsuite/gdb.base/new-ui-pending-input.c,19,1,14,3001962382.3463917,170106.0,17640.468819441994,1153.0,1144.0,38692.0,12795.0,1574.0,585.0,1322.0,544.0,1500000000,2.0013082548975945,1082014363648.0,0.0135033449731343,0.0781750733194787,"/* This testcase is part of GDB, the GNU debugger.

   Copyright 2016-2017 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.
*/

#include <unistd.h>

int
main (void)
{
  sleep (2);
  return 0; /* set breakpoint here */
}
"
151-29222,mattstock/binutils-bexkat1,gdb/testsuite/gdb.base/gdb1821.c,15,1,11,1409431.33737885,169083.0,8.335734520915763,1142.0,1132.0,38461.0,12696.0,1568.0,585.0,1317.0,546.0,1500000000,0.0009396208915859,1082014363648.0,0.0134490161636592,0.078503430615556,"/* Test printing of structure member names in gdb. PR exp/1821

   Copyright 2005-2020 Free Software Foundation, Inc.

   This file is part of GDB.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

struct foo { double x__0, y__0, z__1; } bar;


int main(void) { return (int) bar.x__0; }
"
044-33647,tenlee2012/AllCode,CSAPP/buflab-handout/chansheng.c,9,1,2,2444091.0201519,308351.0,7.926327464480414,1303.0,1287.0,75181.0,40692.0,1613.0,660.0,1336.0,617.0,1500000000,0.0016293940134346,1082014363648.0,0.0083995187302781,0.036470963900132,"#include <stdio.h>
int main()
{
    int i;
    for(i = 0; i < 509; i++)
    {
        printf(""90 "");
    }
    return 0;
}
"
260-5963,DavidBrandly/projectEulerSolutions,002/solution.c,13,1,8,2137429.6629800997,214276.0,9.975120872146205,1337.0,1317.0,39177.0,13307.0,1618.0,636.0,1340.0,593.0,1500000000,0.0014249531086534,1082014363648.0,0.0123858948272321,0.0797766938495541,"#include <stdio.h>

int main() {
	int sum = 2, a = 1, b = 2;
	//Every third fib is an even
	do {
		a += b;
		b += a;
		sum += (a += b);
		a = a^b;
		b = b^a;
		a = a^b;
	} while(a+b < 4000000);
	printf(""Problem 2: %d\n"", sum);
}
"
083-4225,mattstock/binutils-bexkat1,gdb/testsuite/gdb.base/break-unload-file.c,27,1,10,1764633.3435548998,169061.0,10.437847877393368,1139.0,1129.0,38452.0,12696.0,1567.0,588.0,1316.0,547.0,1500000000,0.0011764222290366,1082014363648.0,0.0134152761429306,0.0785563462891999,"/* This testcase is part of GDB, the GNU debugger.

   Copyright 2014-2020 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */

void
foo (void)
{
}

void
bar (void)
{
}

int
main (void)
{
  foo ();
  bar ();

  return 0;
}
"
327-20440,mattstock/binutils-bexkat1,gdb/testsuite/gdb.base/new-ui-pending-input.c,19,1,14,3001995467.8136854,170106.0,17647.79294675085,1153.0,1144.0,38692.0,12795.0,1574.0,585.0,1322.0,544.0,1500000000,2.0013303118757904,1082014363648.0,0.0135033449731343,0.0781750733194787,"/* This testcase is part of GDB, the GNU debugger.

   Copyright 2016-2020 Free Software Foundation, Inc.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.
*/

#include <unistd.h>

int
main (void)
{
  sleep (2);
  return 0; /* set breakpoint here */
}
"
172-5462,JianpingZeng/xcc,xcc/java/test/jlang/CodeGen/hello.c,21,1,9,1744593.26080965,170604.0,10.221008886075357,1143.0,1135.0,38901.0,12866.0,1589.0,586.0,1332.0,546.0,1500000000,0.0011630621738731,1082014363648.0,0.0133525591428102,0.0782931211003148,"#include <stdio.h>
#include <math.h>
#include <stdlib.h>

float sqrt2(float a)
{
  float x0, x1;
  x0 = 1.0;
  do
  {
    x1 = a / (2 * x0) + x0 / 2;
    if (fabs(x0 - x1) < 10e-3)
      break;
    x0 = x1;
  }  while (1);
  return x0;
}

int main(int argc, char *argv[])
{
  if (argc != 2)
    return 0;
  float a = atof(argv[1]);
  printf(""sqrt(%f) = %f\n"", a, sqrt2(a));
  return 0;
}
"
273-19149,crazyleen/msp430-gdb-7.2a,gdb/testsuite/gdb.base/cursal.c,28,1,9,1567968.05094915,169083.0,9.273362786323876,1142.0,1132.0,38460.0,12696.0,1568.0,585.0,1317.0,546.0,1500000000,0.0010453120339661,1082014363648.0,0.0134490161636592,0.0785049652044725,"/* Copyright 2004, 2007, 2008, 2009, 2010 Free Software Foundation, Inc.

   This file is part of GDB.

   This program is free software; you can redistribute it and/or modify
   it under the terms of the GNU General Public License as published by
   the Free Software Foundation; either version 3 of the License, or
   (at your option) any later version.

   This program is distributed in the hope that it will be useful,
   but WITHOUT ANY WARRANTY; without even the implied warranty of
   MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
   GNU General Public License for more details.

   You should have received a copy of the GNU General Public License
   along with this program.  If not, see <http://www.gnu.org/licenses/>.  */


void
func2 ()
{
  int v2 = 2;
}

void
func1 ()
{
  func2 ();
}


int
main ()
{
  int v0 = 0;
  func1 ();
}
"
327-9013,hacktoberfest17/programming,c_programming/multiples.c,11,1,6,1815618.0158256001,181880.0,16.304755882999782,1338.0,1319.0,40914.0,14448.0,1618.0,638.0,1340.0,595.0,1500000000,0.0012104120105504,1082014363648.0,0.0146085330987464,0.0757017448791589,"#include <stdio.h>

#define MAX 1000
#define THREE 3
#define FIVE 5

int main(){
	int i;
	int multiplesof3;
	int multiplesof5;
	int sum;

	for(i = 1; i < 10; i++){
		multiplesof3 = 3 * 3;
		multiplesof5 = 5 * 5;
		printf(""3: %d \t 5: %d\n"", multiplesof3, multiplesof5);
	}

}
"
